7.239999771118164062e-01
7.300000190734863281e-01
7.239999771118164062e-01
7.200000286102294922e-01
7.279999852180480957e-01
7.139999866485595703e-01
7.239999771118164062e-01
7.300000190734863281e-01
7.220000028610229492e-01
7.239999771118164062e-01
7.300000190734863281e-01
7.220000028610229492e-01
7.239999771118164062e-01
7.220000028610229492e-01
